,Author ID,Position,Country,Continent,Author name,Organization,Code,Region,Income group
19367,56430049900,Co-author,AUS,Oceania,Smith M.,"School of Allied Health, Human Services and Sport, La Trobe University, College of Healthcare Sciences, Department of Physiotherapy, James Cook University",AUS,East Asia & Pacific,High income
19368,56430839000,Co-author,USA,North America,Casillas C.,"Cincinnati Children's Hospital Medical Center, The University of Cincinnati College of Medicine",USA,North America,High income
19369,56431314200,Co-author,AUS,Oceania,Dunn S.M.,"Faculty of Medicine & Health, University of Sydney",AUS,East Asia & Pacific,High income
19370,56431343800,Co-author,AUS,Oceania,Jeremy R.,"School of Medicine, Faculty of Medicine and Health, University of Sydney",AUS,East Asia & Pacific,High income
19371,56431744400,Co-author,CAN,North America,Jones G.W.,,CAN,North America,High income
19372,56431950200,Co-author,USA,North America,Chen J.J.,"General Eye Services, Wilmer Eye Institute, Johns Hopkins School of Medicine, Johns Hopkins Hospital, Wilmer B-29, 600 N. Wolfe St.",USA,North America,High income
19373,56432392100,Co-author,GBR,Europe,Cowan F.,"Department of Psychiatry, University of Zimbabwe, College of Health Sciences, University College London",GBR,Europe & Central Asia,High income
19374,56432893300,Co-author,GBR,Europe,Crabtree N.,The Medical Specialist Group LLP Guernsey,GBR,Europe & Central Asia,High income
19375,56432923800,Co-author,SAU,Asia,Al Ghamdi K.,"Department of Physiology, College of Medicine, Imam Abdulrahman bin Faisal University",SAU,Middle East & North Africa,High income
19376,56433080500,Co-author,CHN,Asia,Li J.,"Department of Strategy and Organization Management, Xi’an Jiaotong-Liverpool University",CHN,East Asia & Pacific,Upper middle income
19377,56433209500,Co-author,USA,North America,Kelm D.J.,"Division of Pulmonary and Critical Care Medicine, Mayo Clinic, 200 First St SW",USA,North America,High income
19378,56433283700,Co-author,GBR,Europe,Merali N.,Frimley NHS Trust,GBR,Europe & Central Asia,High income
19379,56433802100,Co-author,AUS,Oceania,Scott K.,The University of Sydney,AUS,East Asia & Pacific,High income
19380,56434560800,Co-author,USA,North America,Le I.,"Department of Surgery, University of Virginia School of Medicine, PO Box 800709",USA,North America,High income
19381,56434764400,Co-author,AUS,Oceania,Martin J.,"Department of Nursing, Faculty of Medicine, Dentistry and Health Sciences, The University of Melbourne, Level 6, Alan Gilbert Building",AUS,East Asia & Pacific,High income
19382,56435263000,Co-author,USA,North America,Levy A.E.,"Teaching Value Project, Costs of Care, Inc., University of Chicago, Medical Center",USA,North America,High income
19383,56435478000,Co-author,CAN,North America,Snow N.J.,"Faculty of Medicine, Memorial University of Newfoundland",CAN,North America,High income
19384,56435599400,First Author,USA,North America,Ouyang W.,NBME,USA,North America,High income
19385,56435665200,Co-author,USA,North America,Henderson V.A.,"Community Health Sciences, School of Public Health, University of Illinois",USA,North America,High income
19386,56435763600,Co-author,USA,North America,McFadden S.E.,"Department of Pediatrics, Division of General Pediatrics, Vanderbilt University School of Medicine",USA,North America,High income
19387,56435763900,First Author,GBR,Europe,Deane J.A.,"Sackler MSK LAB, Imperial College, School of Health Sciences, University of Manchester, Manchester University NHS Foundation Trust, Jean McFarlane Building",GBR,Europe & Central Asia,High income
19388,56435837000,Co-author,USA,North America,McDermott H.,"School of Medicine, University of California",USA,North America,High income
19389,56435895500,First Author,CAN,North America,Kitto S.,"Department of Innovation in Medical Education, University of Ottawa",CAN,North America,High income
19390,56436249500,Co-author,USA,North America,Friedli A.,"Academic Affairs, School of Medicine, University of California, 401 Parnassus Ave.",USA,North America,High income
19391,56436426400,Co-author,DEU,Europe,Gugel K.,"Intensive Care Medicine, Jena University Hospital, Friedrich-Schiller-University Jena",DEU,Europe & Central Asia,High income
19392,56436643800,Co-author,IRN,Asia,Tavan H.,"Psychosocial Injuries Research Center, Ilam University of Medical Sciences",IRN,Middle East & North Africa,Upper middle income
19393,56436693900,First Author,NLD,Europe,van Baalen S.,"Department of Philosophy, University of Twente, Rathenau Instituut",NLD,Europe & Central Asia,High income
19394,56436763500,Co-author,IRN,Asia,Bazi A.,"Allied Medical Sciences, Zabol University of Medical Sciences",IRN,Middle East & North Africa,Upper middle income
19395,56436800100,Co-author,CAN,North America,Bidinosti S.,"School of Occupational Therapy, University of Western Ontario",CAN,North America,High income
19396,56436869700,First Author,USA,North America,Philipsborn R.,"Department of Pediatrics, Emory University School of Medicine, Gangarosa Department of Environmental Health, Emory Rollins School of Public Health",USA,North America,High income
19397,56436871800,First Author,CAN,North America,Onyura B.,"Centre for Faculty Development, Li Ka Shing Knowledge Institute",CAN,North America,High income
19398,56436882900,Co-author,DNK,Europe,Viggers S.,Copenhagen Academy for Medical Education and Simulation,DNK,Europe & Central Asia,High income
19399,56436904300,Co-author,USA,North America,Knab M.S.,"Center for Interprofessional Studies and Innovation, MGH Institute of Health Professions",USA,North America,High income
19400,56437237100,Co-author,USA,North America,Hayes M.M.,"Residency Program, Beth Israel Deaconess Medical Center",USA,North America,High income
19401,56437720000,First Author,USA,North America,Volerman A.,"Departments of Medicine and Pediatrics, University of Chicago",USA,North America,High income
19402,56437941300,Co-author,CAN,North America,Durant S.,"Institute of Health Policy, University of Toronto, ON",CAN,North America,High income
19403,56437996600,Co-author,GBR,Europe,Tsigarides J.,"Norwich Medical School, University of East Anglia, Norwich University Hospital",GBR,Europe & Central Asia,High income
19404,56438201800,First Author,AUS,Oceania,Kumar A.,"Faculty of Medicine, Nursing and Health Sciences, Monash University, Department of Obstetrics and Gynaecology, Faculty of Medicine, Nursing and Health Sciences, Monash University",AUS,East Asia & Pacific,High income
19405,56438461400,Co-author,CHN,Asia,Li J.,"School of Nursing, Tongji Medical College, Huazhong University of Science and Technology",CHN,East Asia & Pacific,Upper middle income
19406,56438475400,Co-author,TWN,Asia,Chen C.-Y.,"School of Pharmacy, College of Pharmacy, Kaohsiung Medical University",TWN,East Asia & Pacific,High income
19407,56438643200,Co-author,USA,North America,Chou S.,University of Pittsburgh,USA,North America,High income
19408,56438725800,Co-author,USA,North America,Cook M.,Oregon Health Sciences University,USA,North America,High income
19409,56438850900,Co-author,GBR,Europe,Lowe R.,Physiopedia,GBR,Europe & Central Asia,High income
19410,56439741100,First Author,ISR,Asia,Hadad A.,"Department of Ophthalmology, Soroka Medical Center",ISR,Middle East & North Africa,High income
19411,56440020100,Co-author,POL,Europe,Głodowska K.,"Department of Social Sciences and Humanities, Poznan University of Medical Sciences",POL,Europe & Central Asia,High income
19412,56440050400,Co-author,POL,Europe,Baczewska B.,"Internal Medicine, Department of Internal Medicine, Nursing, Medical University",POL,Europe & Central Asia,High income
19413,56440104800,Co-author,USA,North America,Scott-Vernaglia S.E.,"Harvard Medical School, Pediatric Residency Program, MassGeneral Hospital for Children",USA,North America,High income
19414,56440534300,Co-author,CHN,Asia,Jin Y.,Graduate School of Harbin Medical University,CHN,East Asia & Pacific,Upper middle income
19415,56440622600,Co-author,HKG,Asia,Jin J.,"Department of Psychology, The University of Hong Kong",HKG,East Asia & Pacific,High income
19416,56441429100,First Author,USA,North America,Sasek C.A.,"Butler University, Medical Science Bridge Program",USA,North America,High income
19417,56441793100,First Author,CHN,Asia,Zhang Y.,"Department of General Internal Medicine, Peking Union Medical College Hospital, PUMCH, Chinese Academy of Medical Science, CAMS, Peking Union Medical College, PUMC",CHN,East Asia & Pacific,Upper middle income
19418,56441850100,Co-author,CHN,Asia,Guo Y.,"Department of Cardiovascular Medicine, First Affiliated Hospital, Sun Yat-sen University, Key Laboratory of Assisted Circulation, National Health Commission, Sun Yat-sen University, College of Internal Medicine, First Affiliated Hospital, Sun Yat-sen University",CHN,East Asia & Pacific,Upper middle income
19419,56441962300,Co-author,CHN,Asia,Jiang T.,"School of Intelligent Medicine, Chengdu University of TCM",CHN,East Asia & Pacific,Upper middle income
19420,56442383200,First Author,CAN,North America,Nomura O.,"Department of Emergency and Disaster Medicine, Hirosaki University, Department of Educational & Counselling Psychology, McGill University, Institute of Health Science Education, McGill University",CAN,North America,High income
19421,56443053900,Co-author,GBR,Europe,Lee A.J.,"Medical Statistics Team, Institute of Applied Health Sciences, University of Aberdeen",GBR,Europe & Central Asia,High income
19422,56443300600,Co-author,CAN,North America,White G.,"College of Medicine, University of Saskatchewan",CAN,North America,High income
19423,56443350600,Co-author,USA,North America,Roy M.J.,Uniformed Services University of the Health Sciences,USA,North America,High income
19424,56443548500,Co-author,JPN,Asia,Kasai Y.,"Department of Internal Medicine, Seiyo Municipal Nomura Hospital, Nomura",JPN,East Asia & Pacific,High income
19425,56443595100,Co-author,AUS,Oceania,Nash G.,University of the Sunshine Coast,AUS,East Asia & Pacific,High income
19426,56443661100,Co-author,USA,North America,Owens L.,"Department of Obstetrics and Gynecology, University of Washington",USA,North America,High income
19427,56443690500,Co-author,USA,North America,Barron K.,"Prisma Health Midlands - University of South Carolina School of Medicine, Department of Internal Medicine, Division of General Internal Medicine, 14 Richland Medical Park Drive",USA,North America,High income
19428,56443800900,Co-author,SGP,Asia,Wilding L.V.E.,"Lee Kong Chian School of Medicine, Nanyang Technological University",SGP,East Asia & Pacific,High income
19429,56444352100,Co-author,SWE,Europe,Hugelius K.,"School of Health Sciences, Faculty of Medicine and Health, Örebro University",SWE,Europe & Central Asia,High income
19430,56444398200,Co-author,ISR,Asia,Birenstock-Cohen S.,"Social Work Service, Department of Oncology, Soroka University Medical Center",ISR,Middle East & North Africa,High income
19431,56444409900,Co-author,USA,North America,Noah Y.S.,"Department of Pediatrics, Jacobi Medical Center",USA,North America,High income
19432,56444499800,Co-author,USA,North America,Gilani C.,"Department of Emergency Medicine, University of California",USA,North America,High income
19433,56444515900,Co-author,DEU,Europe,Weinmann-Menke J.,"Department of Internal Medicine, University Medical Center, Johannes Gutenberg Universitätsmedizin Mainz",DEU,Europe & Central Asia,High income
19434,56445921200,Co-author,TWN,Asia,Chang C.-C.,"College of Human Ecology and Design, St. John’s University",TWN,East Asia & Pacific,High income
19435,56446058600,First Author,CHN,Asia,Liu X.,"Medical Ethics Committee, Xiangya Hospital of Central South University",CHN,East Asia & Pacific,Upper middle income
19436,56446510000,First Author,PRT,Europe,Morais R.,"Instituto Universitário de Lisboa, ISCTE-IUL, Avenida das Forças Armadas, Centro de Investigação e Intervenção Social",PRT,Europe & Central Asia,High income
19437,56446856700,First Author,NLD,Europe,Fluit C.R.M.G.,"Center on Research in Learning and Education, Radboud University Medical Center Health Academy",NLD,Europe & Central Asia,High income
19438,56447101300,Co-author,USA,North America,Sebbens D.,"Edson College of Nursing and Health Innovation, Arizona State University",USA,North America,High income
